1 3017
2 2153
3 1299
4 849
5 539
6 429
7 367
8 445
9 715
10 1200
11 1854
12 2576
13 2660
14 2797
15 3292
16 3736
17 4080
18 4831
19 5080
20 4679
21 4279
22 4660
23 4401
24 3882
