1450101537 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450115600 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450130682 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450193447 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450193486 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450194016 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450206635 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450206665 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450213729 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450216434 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450264986 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450275211 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450276466 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450280811 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450284357 1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450284947 2 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450285412 3 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450287685 4 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450288080 6 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450297285 7 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450297818 11 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450304829 12 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450305094 13 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450358772 13 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450369484 13 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450369663 13 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450371969 13 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450372007 13 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450372090 13 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450381547 14 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450383201 15 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1450383239 16 23 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
1450429329 16 23 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
1450429330 16 23 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
1450429331 16 23 0 3 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
1450431180 16 23 0 4 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
1450442139 16 24 0 4 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450446426 16 25 0 6 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450450176 16 26 0 6 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450454923 17 26 0 6 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450456259 19 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450456479 20 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450457081 21 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450458174 22 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450458307 23 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450458465 25 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450465911 26 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450466373 27 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450466395 28 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450467254 29 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450469183 30 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450472608 31 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450472625 32 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450472783 33 26 0 6 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450519099 34 26 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450521050 35 26 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450522243 36 26 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450522258 37 26 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450525453 39 26 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450525766 41 26 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450530032 42 27 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450536157 43 28 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450536683 44 28 0 6 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1
1450543555 44 28 0 6 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1
1450544904 44 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450548457 47 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450554764 48 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450557071 49 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450558746 50 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450558777 51 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450617583 52 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450617593 53 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450617832 54 28 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450620813 54 29 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
1450623130 55 29 0 6 1 1 1 0 0 2 0 1 0 0 1 0 0 0 0 1
